text,category,set,category_id,id
I can't find my refund. Please help.,Refund_not_showing_up,train,44,5773
I requested a refund but can't see it.,Refund_not_showing_up,train,44,5774
"I keep checking to see if I've received a refund that I requested from a seller, but I'm not seeing the refund. I need you to help me get the refund.",Refund_not_showing_up,train,44,5775
how does my statement get updated so i know when a refund will reflect on my balance,Refund_not_showing_up,train,44,5776
Can I check my recent refund in my statement?,Refund_not_showing_up,train,44,5777
"I was suppose to be getting a refund for something I purchased a while ago, but It still hasnt been applied to my account. When will I get my money back?",Refund_not_showing_up,train,44,5778
My refund has not shown up on my statement.,Refund_not_showing_up,train,44,5779
what is the status of my refund,Refund_not_showing_up,train,44,5780
"Hello. Please, would you tell me if you have or have not received funds for a refund that I recently requested for a big purchase? I've contacted the merchant, but I can't tell that they have taken any action on it.",Refund_not_showing_up,train,44,5781
Did I not get my refund? I don't see it.,Refund_not_showing_up,train,44,5782
I am still waiting to find out the status of my refund. I have made previous attempts to find out what the status is to no avail. Will you please look into this for me?,Refund_not_showing_up,train,44,5783
I keep checking my statements but nothing shows up! I requested a refund a long time ago but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,Refund_not_showing_up,train,44,5784
I contacted the seller for a direct refund last week but he still hasn't give me my money. What should I do?,Refund_not_showing_up,train,44,5785
I cannot view the refunded amount in my account.,Refund_not_showing_up,train,44,5786
Why hasn't my refund appeared on my statement?,Refund_not_showing_up,train,44,5787
My refund is not showing up in my account. Where is it?,Refund_not_showing_up,train,44,5788
My refund has not shown up in my account.   Where is it?,Refund_not_showing_up,train,44,5789
When can I expect my refund?,Refund_not_showing_up,train,44,5790
How long will it take to refund me,Refund_not_showing_up,train,44,5791
I keep checking my statements but no progress.I requested a refund but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,Refund_not_showing_up,train,44,5792
"Can you let me know where my refund money is? I requested a refund a few days back, but it's not showing up yet.  Do you guys have the money yet? Maybe it's just not in my account.  Let me know when it will become available, please.",Refund_not_showing_up,train,44,5793
My statement does not reflect that a refund has been issued,Refund_not_showing_up,train,44,5794
Why isn't my refund on my statement?,Refund_not_showing_up,train,44,5795
When will I be able to see the refund,Refund_not_showing_up,train,44,5796
My refund isn't showing up on my statement.,Refund_not_showing_up,train,44,5797
A refund for a recent return has not arrived on my card.,Refund_not_showing_up,train,44,5798
I am missing my refund.,Refund_not_showing_up,train,44,5799
I keep checking my statements but nothing shows up.I requested a refund a long time ago but seems like it's not submitting my account for some reason. Can you please help me get the money back from the seller for me,Refund_not_showing_up,train,44,5800
"Three months ago I bought a new house for my cat, fluffy.  Unfortunately Fluffy was not a fan of the house and it had to be returned to Pet Smart last week.  They said they have sent a refund but it's not there, can you tell me where it is?",Refund_not_showing_up,train,44,5801
How do I find the refund on my statement?,Refund_not_showing_up,train,44,5802
"i need a refund from you because the merchant is refusing, can you do that?",Refund_not_showing_up,train,44,5803
I returned an item but don't see it on my account?,Refund_not_showing_up,train,44,5804
"As advised by you, i requested seller to refund my money. A week has passed but i haven't got any update from seller. Please track the refund with the seller.",Refund_not_showing_up,train,44,5805
Why isn't my refund showing in my statement?,Refund_not_showing_up,train,44,5806
"I'm looking at my statement, and my refund is not on there.",Refund_not_showing_up,train,44,5807
I'm due a refund and it is not on my statement.,Refund_not_showing_up,train,44,5808
Why did I not get my refund yet?,Refund_not_showing_up,train,44,5809
Why hasn't my return cleared my account?,Refund_not_showing_up,train,44,5810
I was told I would be getting a refund but I have yet to see it,Refund_not_showing_up,train,44,5811
My refund isn't showing up,Refund_not_showing_up,train,44,5812
Is there a reason my refund isn't showing on my statement?,Refund_not_showing_up,train,44,5813
Are the funds I requested from a merchant a few days ago in my account? I do not see them.,Refund_not_showing_up,train,44,5814
"I'm supposed to be getting a refund but it hasn't shown up, now what?",Refund_not_showing_up,train,44,5815
My refund for a purchase hasn't  cone through yet.,Refund_not_showing_up,train,44,5816
How long does it take for a refund to appear?,Refund_not_showing_up,train,44,5817
I don't see a refund in my account.,Refund_not_showing_up,train,44,5818
My refund is not here yet,Refund_not_showing_up,train,44,5819
"I am waiting on this refund, hurry up.",Refund_not_showing_up,train,44,5820
I returned something to a  store but can't see my refund.,Refund_not_showing_up,train,44,5821
Can you tell me if a credit/refund is coming from a seller? I asked for refund directly from them and am still waiting. It's been a week now and i still havn't seen my refund yet.,Refund_not_showing_up,train,44,5822
Why can't I see my refund in my statement?,Refund_not_showing_up,train,44,5823
Where is the refund on my statement?,Refund_not_showing_up,train,44,5824
I should have a refund in my statement but I can't see it,Refund_not_showing_up,train,44,5825
I'm expecting a refund but it's no where to be seen,Refund_not_showing_up,train,44,5826
There is not a refund in my statement.,Refund_not_showing_up,train,44,5827
"I have checked my statements multiple times, but my refund that I requested a while back is not showing on my account. Is there a reason for this? Can I get some help getting my money back from this transaction?",Refund_not_showing_up,train,44,5828
Im not sure if a seller is giving me my money back! I asked them to refund my money for the item but It's been a week now and still nothing has been given back to me. Can you resolve this for me?,Refund_not_showing_up,train,44,5829
When will a refund post to my account?,Refund_not_showing_up,train,44,5830
When will I be able to see my refund?,Refund_not_showing_up,train,44,5831
"I made a big purchase that I regretted and cancelled, the merchant said that my refund was submitted. Can you confirm to me that all of my money was truly returned to me?",Refund_not_showing_up,train,44,5832
I've been checking my statement to see if I've received a refund I requested from a seller a while ago has arrived. But it has not. This should have come back to me already. Can you help me figure out why it's not here and get my money back?,Refund_not_showing_up,train,44,5833
Still waiting on my refund...,Refund_not_showing_up,train,44,5834
I can't see my refund on my account,Refund_not_showing_up,train,44,5835
I'm not sure why my card didn't work,declined_card_payment,train,45,5836
My card is not working at stores.,declined_card_payment,train,45,5837
Do you know why my card payment has been declined?,declined_card_payment,train,45,5838
Why isn't my card working? I was pumped to use my new card but it keeps getting declined. Help please.,declined_card_payment,train,45,5839
I could not use my card in a store.,declined_card_payment,train,45,5840
If my card payment isn't working what do I do?,declined_card_payment,train,45,5841
I'm not sure why the card payment didn't work.,declined_card_payment,train,45,5842
Tell me why my card payment has been declined.,declined_card_payment,train,45,5843
I was just shopping online for some tickets and the payment was declined by you.  Why has this happened?  I am certain I have the right amount of funds in my account.,declined_card_payment,train,45,5844
I am very upset that i went to use my new card today and it kept getting declined. Why is this happening and what do I do to not have it declined?,declined_card_payment,train,45,5845
What are the reasons why a card payment would be declined?,declined_card_payment,train,45,5846
The card payment I attempted to make failed.,declined_card_payment,train,45,5847
Why has my card been declined?,declined_card_payment,train,45,5848
I went to use my new card today and the card was repeatedly declined. I would really like to use this card and need to know what to do about it.,declined_card_payment,train,45,5849
"I was out today looking forward to paying with my new card, but the payment just kept getting declined. This is really sad, what's going on?",declined_card_payment,train,45,5850
What is the reason my payment was not accepted?,declined_card_payment,train,45,5851
"May monthly payment to Apple has been declined but I don't know why, they are going to re-try the payment and it must go through, can you tell me what is going on please?",declined_card_payment,train,45,5852
You have declined my  payment.,declined_card_payment,train,45,5853
Can you tell me why my card keeps getting declined every time I try to use it?,declined_card_payment,train,45,5854
Can you tell me why my card is not working? I keep trying to use it but it keeps rejecting my payment. I am being careful and entering the info correctly but it still happens.,declined_card_payment,train,45,5855
"Apparently, I went out today to use my new card and was informed my payment was decline. This is really embarrassing, what happen?",declined_card_payment,train,45,5856
I NEED HELP WITH MY CARD!!!!! please. It keeps getting declined when I try to use it. I have tried a few times to use it and it keeps getting rejected. I have no idea why.,declined_card_payment,train,45,5857
How do I check to see why my card payment was declined?,declined_card_payment,train,45,5858
Why was my card declined in a shop?,declined_card_payment,train,45,5859
The payment for the card did not go through,declined_card_payment,train,45,5860
My card was rejected,declined_card_payment,train,45,5861
I use this card all the time so why did it get declined at the store today?,declined_card_payment,train,45,5862
I couldn't pay with my card,declined_card_payment,train,45,5863
Why are all my card payments being declined?,declined_card_payment,train,45,5864
I couldn't pay with card in a shop,declined_card_payment,train,45,5865
Why is my payment declined? It looked like everything worked ok and my account was fine.,declined_card_payment,train,45,5866
My card payment failed.,declined_card_payment,train,45,5867
"My payment has been declined!! What's going on, I thought everything was alright and working well?",declined_card_payment,train,45,5868
My latest payment was declined! What happened! I was told everything had been resolved and was back to working order again.,declined_card_payment,train,45,5869
My card wasn't working in a shop,declined_card_payment,train,45,5870
I'm sure I have enough money so why didn't the store accept my card?,declined_card_payment,train,45,5871
Why has my payment been declined? I paid by card.,declined_card_payment,train,45,5872
can you tell me why my card was declined?,declined_card_payment,train,45,5873
My card didn't go through.  It doesn't make sense.  You told me that everything was ok.,declined_card_payment,train,45,5874
Please explain why my payment was declined? I thought everything was good.,declined_card_payment,train,45,5875
"When I use my card, it says decline?",declined_card_payment,train,45,5876
My card payment didn't work,declined_card_payment,train,45,5877
"I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?",declined_card_payment,train,45,5878
Why was my card declined?,declined_card_payment,train,45,5879
I tried to make a purchase in the store but my card was declined.,declined_card_payment,train,45,5880
My card payment wasn't accepted.,declined_card_payment,train,45,5881
is there a reason that my payment didnt go through,declined_card_payment,train,45,5882
My card payment did not go through.,declined_card_payment,train,45,5883
Explain the payment that was declined!,declined_card_payment,train,45,5884
Explain why my card payment wouldn't go through.,declined_card_payment,train,45,5885
Why didn;t my payment work,declined_card_payment,train,45,5886
My card couldn't pay in a shop.,declined_card_payment,train,45,5887
My payment card was declined - could you tell me why?,declined_card_payment,train,45,5888
"Hi, is everything in good standing with my card? I am receiving multiple ""decline"" messages.",declined_card_payment,train,45,5889
Why didn't my card payment work?,declined_card_payment,train,45,5890
My card payment didn't go through.,declined_card_payment,train,45,5891
How can a payment be declined,declined_card_payment,train,45,5892
The store card reader would not accept my card.,declined_card_payment,train,45,5893
Why was my payment declined? I keep trying my card but it's not working.,declined_card_payment,train,45,5894
My card was declined,declined_card_payment,train,45,5895
my payment was rejected,declined_card_payment,train,45,5896
I was wondering why my card was declined,declined_card_payment,train,45,5897
"Please help me in this, as i was unable to make any payment by my new card,  it was getting declined repeatedly. I am not very happy with this incident.",declined_card_payment,train,45,5898
Why did my card payment not work?,declined_card_payment,train,45,5899
"my card payment has been declined, do you know why?",declined_card_payment,train,45,5900
My credit card has been declined.,declined_card_payment,train,45,5901
Why did my card payment get declined?,declined_card_payment,train,45,5902
Why won't you accept my payment? I keep trying with this card and it's not working.,declined_card_payment,train,45,5903
My card payment is being declined and I've tried several times.,declined_card_payment,train,45,5904
For some reason my card payment didn't work,declined_card_payment,train,45,5905
Why has my card declined,declined_card_payment,train,45,5906
A shop I go to didn't let me pay.,declined_card_payment,train,45,5907
Why did my payment fail?,declined_card_payment,train,45,5908
Can you tell me why my card payment did not work?,declined_card_payment,train,45,5909
My card would not work at a shop.,declined_card_payment,train,45,5910
I could not get my card to work at a shop.,declined_card_payment,train,45,5911
My card payment has been declined,declined_card_payment,train,45,5912
I've tried using my card multiple times and it keeps getting declined.,declined_card_payment,train,45,5913
My card was refused,declined_card_payment,train,45,5914
Why is it saying my card payment is declined when I made it?,declined_card_payment,train,45,5915
My card failed to work when I was shopping in a store,declined_card_payment,train,45,5916
why couldn't I use my card at a store?,declined_card_payment,train,45,5917
My card did not work at store.,declined_card_payment,train,45,5918
Why does is payment not going through? Did my account get frozen or some other issue I don't know about. What can I do to fix this problem?,declined_card_payment,train,45,5919
Why was my new card declined?,declined_card_payment,train,45,5920
Why do you keep declining my payment?I tried several times with this card and it is just not working.,declined_card_payment,train,45,5921
Why do you keep declining my payment? I tried several times already with this card and it is just not working.,declined_card_payment,train,45,5922
Why am I being declined?,declined_card_payment,train,45,5923
Could you explain why my card payment did not work?,declined_card_payment,train,45,5924
"Hi, Today i have tried to make payment by my new card, but payment got declined many times. I am very disappointed, please look into this.",declined_card_payment,train,45,5925
I don't know why my card payment did not work,declined_card_payment,train,45,5926
"my card was refused, why?",declined_card_payment,train,45,5927
I don't understand why my payment was declined. I thought everything was ok.,declined_card_payment,train,45,5928
I tried to pay with my card and it didn't work,declined_card_payment,train,45,5929
Why do you keep declining my payment?I tried several times already with this card and it is just not working.,declined_card_payment,train,45,5930
The card payment is declined.  Please inform me why.,declined_card_payment,train,45,5931
"My card payment has been declined, why?",declined_card_payment,train,45,5932
Why would you decline my card?,declined_card_payment,train,45,5933
My payment for my card is not working,declined_card_payment,train,45,5934
Why would a card payment be declined?,declined_card_payment,train,45,5935
I was so embarrassed. Why didn't my payment clear?,declined_card_payment,train,45,5936
It seems like my card payment didn't work.,declined_card_payment,train,45,5937
"I've tried many times to make a payment, but it's not going through.  What's wrong?",declined_card_payment,train,45,5938
Why has my card been declined?  whats the deal?,declined_card_payment,train,45,5939
For some reason my card payment hasn't worked. what can I do to look into that?,declined_card_payment,train,45,5940
Could you please tell me why my card payment didn't work?,declined_card_payment,train,45,5941
"my payment was rejected, do you know why?",declined_card_payment,train,45,5942
My card payment doesn't work.,declined_card_payment,train,45,5943
"I made a card payment, but it has been declined?",declined_card_payment,train,45,5944
"Everything seems fine with my account, so why did it decline my payment?",declined_card_payment,train,45,5945
"I'm not sure why my payment has been declined? Please tell me why, I thought it was all good.",declined_card_payment,train,45,5946
My payment has been declined several times.  Can you help me?,declined_card_payment,train,45,5947
I had a decline on my card. Why?,declined_card_payment,train,45,5948
When I tried to pay in a store my card din't work,declined_card_payment,train,45,5949
I was just needing to know why my card got declined,declined_card_payment,train,45,5950
My payment was declined,declined_card_payment,train,45,5951
Why was the payment on my card declined?,declined_card_payment,train,45,5952
I made a card payment but it didn't work. Why not?,declined_card_payment,train,45,5953
"I was out today looking forward to paying with my brand new card, turns out the payment just kept getting declined. This is pretty sad, what's going on?",declined_card_payment,train,45,5954
Do you know the reason why my card payment was declined?,declined_card_payment,train,45,5955
What is going on with it saying my card payment was declined?,declined_card_payment,train,45,5956
"I keep trying to make a payment, but it doesn't work.",declined_card_payment,train,45,5957
What could the reason be that my payment card was declined?,declined_card_payment,train,45,5958
My card did not go through in a shop,declined_card_payment,train,45,5959
Is there an issue with my card payment as it has not gone through.,declined_card_payment,train,45,5960
Why wasn't my card payment accepted?,declined_card_payment,train,45,5961
I keep trying to use my card to buy some things and you keep declining it. Why? I've tried multiple times to make it go through but it won't.,declined_card_payment,train,45,5962
The card payment I made didn't work.,declined_card_payment,train,45,5963
"I received my new card and tried using it today, just to have it show declined over and over again.  Why is this happening?",declined_card_payment,train,45,5964
My card payment won't work.,declined_card_payment,train,45,5965
My card payment has failed.,declined_card_payment,train,45,5966
Whats the reason for my payment being declined? It looked like everything went through ok and my account was good.,declined_card_payment,train,45,5967
I just got my new card and tried using it and it was declined?,declined_card_payment,train,45,5968
"I know there's money in my account, why did my account decline me?",declined_card_payment,train,45,5969
Why are the payments being declined on my new card?  I tried several times to use my new card to pay for my gas at the Shell station in my neighborhood.  I am very distressed about my new card not working.,declined_card_payment,train,45,5970
Why would my card payment not work?,declined_card_payment,train,45,5971
My card payment wasn't declined,declined_card_payment,train,45,5972
Reason for my card to decline,declined_card_payment,train,45,5973
Why have you declined my card payment?,declined_card_payment,train,45,5974
My card was not accepted in a shop,declined_card_payment,train,45,5975
I had a card payment that was declined.  Why?,declined_card_payment,train,45,5976
How come my card payment has been declined?,declined_card_payment,train,45,5977
"I have enough money in my account, so why is my card being declined?",declined_card_payment,train,45,5978
Can you please advise if there is something wrong with my card? I have had multiple rejections and do not know the reason. Thanks!,declined_card_payment,train,45,5979
"Card payment was declined, do you know why?",declined_card_payment,train,45,5980
I've tried several times to make a payment and every time my card is declined? Could my card be locked? I don't know what to do.,declined_card_payment,train,45,5981
"I had a problem with my card payment, can you help?",declined_card_payment,train,45,5982
I tried to used my card in a shop and the transaction was declined.,declined_card_payment,train,45,5983
"I was out today looking forward to paying with my new card, turns out the payment kept getting declined. This is really sad, what's going on?",declined_card_payment,train,45,5984
Card payment didn't go through.,declined_card_payment,train,45,5985
Please help to explain to me why my new card was declined when I tried to use it at my grocery store this morning to pay for the items I needed.  I tried three times to use it and it kept being declined.  I was very embarrassed standing there trying to buy my groceries.,declined_card_payment,train,45,5986
My card payment was not successful.,declined_card_payment,train,45,5987
Tell me why my card payment was declined.,declined_card_payment,train,45,5988
"i put in money for vacation and its not showing. i need that money today, how long will it take",pending_transfer,train,46,5989
I can't figure out why a transfer is still pending?,pending_transfer,train,46,5990
"Transfers can take up to one day to process before departing for the beneficiary accounts. Please confirm that you've entered your account details correctly. SEPA transfers can take up to two working days, while SWIFT transfers can take up to five working days.",pending_transfer,train,46,5991
When will my transfer finish pending?,pending_transfer,train,46,5992
"How long do transfers take, mine just says pending?",pending_transfer,train,46,5993
How long does it take for a transfer to finish pending?,pending_transfer,train,46,5994
How long does it take for a money transfer to show up?,pending_transfer,train,46,5995
Why is a transfer I have still pending?,pending_transfer,train,46,5996
"Transfers may show up as pending for up to one day while they are processed by one of our payment processors. Then, they will depart for the beneficiary accounts. Please also double-check that you have entered the correct account details. SEPA transfers can take up to two business days, and SWIFT transfers can take up to five business days.",pending_transfer,train,46,5997
What's the time frame on EU transfers? I purchased something a couple of days ago but the seller hasn't received my payment.,pending_transfer,train,46,5998
When will the transaction post to my account?,pending_transfer,train,46,5999
I sent a transfer and it has been pending for awhile. How long will it stay pending?,pending_transfer,train,46,6000
"I transferred money to another country several days ago, but my transaction is still pending. i have checked that the accounts are keyed in correctly. what sees to be the problem?",pending_transfer,train,46,6001
What is the reason a transfer shows as pending?,pending_transfer,train,46,6002
Why is the transfer showing pending?,pending_transfer,train,46,6003
Hi I am trying to transfer money to another country but it is showing pending and it has been a long time.  I have checked numbers and they are correct.  Could you please help?,pending_transfer,train,46,6004
Why does my transfer say it is pending?,pending_transfer,train,46,6005
What am I supposed to do if the funds haven't show up from a transfer completed this morning?,pending_transfer,train,46,6006
How long do I have to wait for the transfer to be finalized?,pending_transfer,train,46,6007
My payment shows that it is pending will I be charged more money?,pending_transfer,train,46,6008
Why is my transfer still pending?,pending_transfer,train,46,6009
Tell me why my transfer is pending.,pending_transfer,train,46,6010
How long will my transfer be pending for?,pending_transfer,train,46,6011
"I'm hoping you can answer my question about a pending transfer that I've had for a while now.  I know that all of the account details are correct, so why is it taking so long to go through?",pending_transfer,train,46,6012
How long is a transfer in the pending status?,pending_transfer,train,46,6013
Why is it taking so long for my pending transaction to post as cleared?,pending_transfer,train,46,6014
"I haven't received my transfer funds yet, where are they?",pending_transfer,train,46,6015
I'm confused as to why my transfer is still listed as pending on the website.,pending_transfer,train,46,6016
"How long do EU transfers actually take? I recently bought something online a few days ago, sent the money immediately online but the seller says it's still not there yet.",pending_transfer,train,46,6017
Why is my transfer pending?,pending_transfer,train,46,6018
I sent payment with EU transfer and they still haven't received it. How long does it take?,pending_transfer,train,46,6019
I bought something on line a and the seller hasn't received the money I sent could you please tell me how long an EU transfer takes?,pending_transfer,train,46,6020
How long is the wait for a money transfer to show up?,pending_transfer,train,46,6021
What is going on? I have checked over and over and the details of my account are right. Why is my transfer still pending? It's 2018 not 1818. Transfering money to another country can't be that hard.,pending_transfer,train,46,6022
"As I double checked that I have the correct account details that i submitted , they're right for sure. Transfer is still pending so far.",pending_transfer,train,46,6023
How long until transfers complete?,pending_transfer,train,46,6024
My money transfer has not yet occurred,pending_transfer,train,46,6025
My transfer is still pending,pending_transfer,train,46,6026
Will my transfer be done soon?,pending_transfer,train,46,6027
"How long do you expect me to wait for the transfer? It finally worked out, but has been pending for a long time and it's quite urgent.",pending_transfer,train,46,6028
"My transfer is quite urgent, and finally worked out, but I've been waiting for it for quite some time. Can you tell me how long to expect to wait for it?",pending_transfer,train,46,6029
My transfer still says pending,pending_transfer,train,46,6030
"I bought something online a couple days ago, sent the money immediately online but the seller says it's still not there yet. How long do EU transfers actually take?",pending_transfer,train,46,6031
The transfer was accepted but now it's stuck on pending. When will it go through?,pending_transfer,train,46,6032
I have not seen any changes in my account balance(s) after making a transfer.,pending_transfer,train,46,6033
I have an outgoing transaction,pending_transfer,train,46,6034
"How long does a transfer to another country normally take? I check over and over again and see that my transfer is still pending. It's 2018, nothing should take this long. I have confirmed my account information, so there is no error. What is the hold up?",pending_transfer,train,46,6035
I have a pending transaction,pending_transfer,train,46,6036
How long is the wait for a money transfer to post?,pending_transfer,train,46,6037
My money transfer hasn't appeared yet.,pending_transfer,train,46,6038
Why is my transfer still pending after all this time?,pending_transfer,train,46,6039
why have I got a pending transfer? I'm confused!!,pending_transfer,train,46,6040
It seems like a transfer is pending.,pending_transfer,train,46,6041
How long will my transfer stay pending?,pending_transfer,train,46,6042
How long will the transfer take?,pending_transfer,train,46,6043
How long does it take for pending to go through,pending_transfer,train,46,6044
the transfer went through but now it has been pending for quite a while. i need this to go through already,pending_transfer,train,46,6045
"I've been waiting for a pending transfer to go through for a while now, and don't see any reason why I've been waiting this long.  I know that I have the correct account details, so that isn't the problem.",pending_transfer,train,46,6046
I am still waiting for a transfer to show up,pending_transfer,train,46,6047
"My transfer is still pending, why?",pending_transfer,train,46,6048
"Hey I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It's not that difficult to transfer money to another country in 2018 is it?",pending_transfer,train,46,6049
A transfer is pending.,pending_transfer,train,46,6050
Why isn't my pending transfer finished?,pending_transfer,train,46,6051
A transfer to my account shows as still pending and I wanted to know how long it is suppose to take to clear.,pending_transfer,train,46,6052
Is my transfer pending?,pending_transfer,train,46,6053
I did a transfer but its still pending,pending_transfer,train,46,6054
How come I have pending transfers?,pending_transfer,train,46,6055
I recently purchased something and the seller says my money has not arrived yet. It was in EU's. How long does this take?,pending_transfer,train,46,6056
Could you please help me figure out why the seller has not received their money after I sent it.,pending_transfer,train,46,6057
"How long do EU transfers actually take? I bought something online a couple days ago, sent the money immediately online but the seller says it's still not there yet.",pending_transfer,train,46,6058
"How long do EU transfers take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",pending_transfer,train,46,6059
"I didn't think my country-to-country money transfer would take so long. It still says that it's pending so I re-checked all of the account information--everything seems right, so what's the deal?",pending_transfer,train,46,6060
My transfer hasn't appeared yet,pending_transfer,train,46,6061
i transfered and yet it is still pending,pending_transfer,train,46,6062
My transfer is stuck pending? How do we fix it to it goes through?,pending_transfer,train,46,6063
What is the reason why the transfer shows as pending?,pending_transfer,train,46,6064
I am still waiting for a transfer to show,pending_transfer,train,46,6065
When will my transfer move from pending to confirmed?,pending_transfer,train,46,6066
How long does a transfer take?,pending_transfer,train,46,6067
I have a transfer that is still pending.,pending_transfer,train,46,6068
I have a transfer that is pending.,pending_transfer,train,46,6069
My transfer has been pending for a long time now. I already double checked my account info and it is correct. Why is it taking so long in 2018 to transfer money?,pending_transfer,train,46,6070
My account says I have a pending transfer.,pending_transfer,train,46,6071
How long would does it take for a seller to receive an EU transfer if I bought something from them and sent them the money immediately?,pending_transfer,train,46,6072
Money was transferred to me and I am unable to see it,pending_transfer,train,46,6073
How long does it take for pending transfer transactions to post?,pending_transfer,train,46,6074
I finished my transfer. I am having an issue with it still pending. It has been a long time and i'm growing impatient,pending_transfer,train,46,6075
Why is there a pending time on my transfer?,pending_transfer,train,46,6076
Why does it show that my transfer is still pending?,pending_transfer,train,46,6077
Can you tell me when my money transfer will go through,pending_transfer,train,46,6078
How long will my transfer be pending?,pending_transfer,train,46,6079
How long will a transfer be pending for?,pending_transfer,train,46,6080
Why is a transfer I did recently still processing?,pending_transfer,train,46,6081
I have a trasnger that is pending and wondered about it.,pending_transfer,train,46,6082
I wanted to know why there is a transfer of mine pending.,pending_transfer,train,46,6083
"I'm waiting for a money transfer to show, still.",pending_transfer,train,46,6084
I am still waiting for a money transfer to appear.,pending_transfer,train,46,6085
There has been a transfer pending in my account and I wanted to know how long it is going to take to go  through.,pending_transfer,train,46,6086
What is the average pending time for a transaction?,pending_transfer,train,46,6087
Can you explain why my payment is still pending?,pending_transfer,train,46,6088
I did a transfer but it is still pending.,pending_transfer,train,46,6089
Why is the transfer still pending?  Can I do something?,pending_transfer,train,46,6090
I am having to wait for my transfer to be fully processed. It seems to be taking a very long time in the pending phase. What is the normal turn around time that I can expect to see it completed?,pending_transfer,train,46,6091
when will my transfer clear,pending_transfer,train,46,6092
"The transfer finally worked, but how long does it stay pending?",pending_transfer,train,46,6093
"How long do EU transfers take? I bought something online a couple of days ago , sent the money immediately online but the seller says it is still not there yet.",pending_transfer,train,46,6094
Why does my transfer still say it is pending?,pending_transfer,train,46,6095
My money transfer has not happened yet,pending_transfer,train,46,6096
I don't see a money transfer yet,pending_transfer,train,46,6097
I have a transfer waiting.,pending_transfer,train,46,6098
how long will it take for my transfer to stop pending,pending_transfer,train,46,6099
"I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It should not have been done so.",pending_transfer,train,46,6100
How long do I wait for a transfer to take?,pending_transfer,train,46,6101
"Hello. How long does it usually take to transfer money to another country? I've made sure all the information is correct, but the transfer still says that it's ""pending.""",pending_transfer,train,46,6102
Why is my last transfer pending?,pending_transfer,train,46,6103
I have an outgoing transfer,pending_transfer,train,46,6104
"Transfers may show up as pending for up to one business day while they are processed, and then they'll depart for the beneficiary accounts. Please confirm that you have correctly entered your account details. SEPA transfers typically take up to two working days, while SWIFT transfers can take up to five working days.",pending_transfer,train,46,6105
"How long does EU transfer take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",pending_transfer,train,46,6106
My transfer's stuck on pending.,pending_transfer,train,46,6107
"Hello, I went ahead and checked my account details to be sure, and they are definitely correct.  I've had a transfer pending for a while, and I can't understand why it hasn't gone through yet.",pending_transfer,train,46,6108
"So, my transfer is showing as pending, when will it actually go through?",pending_transfer,train,46,6109
Why is the transaction not posting?,pending_transfer,train,46,6110
I made a transfer recently but it has not changed on my dashboard.,pending_transfer,train,46,6111
When will my transfer move out of pending stage?,pending_transfer,train,46,6112
Why is my transfer stuck on pending?,pending_transfer,train,46,6113
there is a transfer pending.,pending_transfer,train,46,6114
The wait for this transfer seems to be taking a very long time.  It is very important that it goes through quickly. Can you please tell me how long it may take?,pending_transfer,train,46,6115
How much longer do I have to wait until my transaction is complete? I transferred money to another country many hours ago and the transaction is still pending.,pending_transfer,train,46,6116
"Why is my transfer appearing as ""pending""?",pending_transfer,train,46,6117
Do EU transfers happen quickly? I purchased something a few days ago and the seller hasn't received my money yet.,pending_transfer,train,46,6118
"It seems like I have been waiting forever for this international transfer. Why is it taking so long? C'mon, it's 2018, things happen at a click of a button. All of the account information is correct, so how long will this take?",pending_transfer,train,46,6119
"Hi, I'm trying to transfer money from one country to another, but it's taking a long time! All the account information is right, so why is it taking so long?",pending_transfer,train,46,6120
Why is my transfer pending when I already made it?,pending_transfer,train,46,6121
I have a pending money transfer,pending_transfer,train,46,6122
"What does it mean when a transfer is ""pending""?",pending_transfer,train,46,6123
For what reason is my transfer still pending now?,pending_transfer,train,46,6124
The seller of the items I bought online the other day hasn't received the EU transfer yet. How long do these usually take?,pending_transfer,train,46,6125
"My transfer is pending, why?",pending_transfer,train,46,6126
Can you tell me why my transfer is pending still?,pending_transfer,train,46,6127
I am still waiting for a money transfer to process.,pending_transfer,train,46,6128
I have a transfer that was approved that I'm urgently waiting for. How long am I supposed to wait for it?,pending_transfer,train,46,6129
"How long does the ""pending"" period of a transfer take?",pending_transfer,train,46,6130
"My transfer went through, but it seems to be caught up in a pending status.  This was very important that it got done quickly, can you give me a status update on how long it will take?",pending_transfer,train,46,6131
My transfer says pending. What does that mean?,pending_transfer,train,46,6132
Can you tell me when the transfer will be completed?,pending_transfer,train,46,6133
I need to know why a money transfer is available.,pending_transfer,train,46,6134
I'm still waiting for a money transfer to show.,pending_transfer,train,46,6135
"Pending still shows on this transfer, why?",pending_transfer,train,46,6136
How do I deactivate my account?,terminate_account,train,47,6137
Remove my account immediately.,terminate_account,train,47,6138
Are you able to delete my account?,terminate_account,train,47,6139
How do I discontinue my account?,terminate_account,train,47,6140
please delete account,terminate_account,train,47,6141
